recon_loss,KL,disnt_basal,disnt_after,r2_mean,r2_var,adv_loss,penalty_adv,adv_perts,acc_perts,penalty_perts,adv_covariate_patient,penalty_covariate_patient,acc_covariate_patient,epoch,mode
-312.9761173023897,,0.4888412986862208,0.9157663396904342,0.38385993444040517,-22.536065519214286,,,,,,,,,0,valid
1166.2173782039333,,0.0,0.0,0.04373083459557278,-52.66677429629569,4.238831096404308,0.2076900278655242,1.7090239122107223,0.35754360933158846,0.07445840334177625,2.529807184193585,0.13323162471381378,0.29404722113867066,0,train
-4850.185431985294,,0.49993245492062804,0.8532782658233284,0.5883352711105468,-9.455468813114718,,,,,,,,,1,valid
-4524.892859381598,,0.0,0.0,0.5749972898168411,-14.887082758847045,3.218889962982487,0.032990045674449325,1.3434171511514768,0.5044560301545504,0.013024138571808532,1.8754728218993626,0.019965907235686878,0.39881287535300125,1,train
-6575.64835133272,,0.5073229878295852,0.8521666548258113,0.6411892602047424,-5.936993964522257,,,,,,,,,2,valid
-6393.3635220914275,,0.0,0.0,0.6232949544406726,-11.732170781324431,2.871029088626037,0.019621520189150254,1.231388840320948,0.5194405871065887,0.006395339927807146,1.6396402474996206,0.013226180346872734,0.4294411598427876,2,train
-7699.723977481618,,0.5158574565485257,0.8635889337916296,0.662234807061766,-1.9543549957641067,,,,,,,,,3,valid
-7451.800091717694,,0.0,0.0,0.6510696364128247,-3.9784327310771546,2.710901896695833,0.012475179859950227,1.1587740875579216,0.5427665879597535,0.00436718216907157,1.5521278139707204,0.008107997705133594,0.4389729085000786,3,train
-8168.860322840073,,0.5129354863782734,0.8707629121224415,0.678922678172743,-2.3608966789375665,,,,,,,,,4,valid
-8206.971333271747,,0.0,0.0,0.6700021501248741,-6.405116409520807,2.6100637816094063,0.007797184514299948,1.1065224662825868,0.5673107251122191,0.0028761525291531365,1.5035413133131492,0.004921032006529217,0.45148713161816467,4,train
-8719.017061121323,,0.5136078176128699,0.8721570894397793,0.6907696862610923,-1.3657435172196872,,,,,,,,,5,valid
-8657.85041767842,,0.0,0.0,0.6833487335626285,-4.616524522496013,2.5534821716514795,0.005383771744423679,1.089155357028987,0.5702405656511719,0.0018621683940386437,1.4643268158306946,0.003521603342069655,0.4669823632449717,5,train
-8943.99626608456,,0.5155836016390575,0.8770823418053689,0.704750859446701,-2.25026198721266,,,,,,,,,6,valid
-9101.536852037585,,0.0,0.0,0.6983004018481024,-5.544082636684762,2.5022689877329647,0.0032694197725504637,1.0741957381770417,0.5777334820579838,0.0008903421094517546,1.4280732604297433,0.0023790776411223473,0.4776175102672061,6,train
-8944.48064108456,,0.5102732172556614,0.8758238940212395,0.7187942075552067,-2.8716006976221973,,,,,,,,,7,valid
-9355.872087839487,,0.0,0.0,0.7096406420824642,-4.7634685175653235,2.4749442290615393,0.0018078274692275695,1.0647574103361852,0.5813914952245919,0.00047366002964197983,1.4101868207390245,0.0013341674383976782,0.47963588584113764,7,train
-9344.16911764706,,0.5119184593535889,0.8795174308208127,0.7326699930617484,-1.3828914959856906,,,,,,,,,8,valid
-9601.527422930743,,0.0,0.0,0.7204391716085423,-6.334308955101052,2.4595968159469397,0.0008237599852561418,1.059747777275137,0.5848942447353054,0.00023776858766463453,1.3998490330335256,0.0005859913971460406,0.48150469805743246,8,train
-10002.359719669117,,0.5120511387513338,0.8809811434900611,0.7438075002038163,-2.0406607440792617,,,,,,,,,9,valid
-9951.683933567356,,0.0,0.0,0.7326696011075735,-3.9711209383874304,2.4151882497040003,0.0003605165396465407,1.0264073900274329,0.5952860108903937,0.00011283828458470787,1.3887808620929718,0.0002476782545421216,0.48553631756756754,9,train
-9907.022805606617,,0.5102193381862739,0.8801612755125473,0.7547846409268671,-1.8926753753405512,,,,,,,,,10,valid
-10180.126819095096,,0.0,0.0,0.744639611435798,-4.832703023644527,2.398701735444971,0.00014835829627985248,1.023335864817774,0.5994449656557392,5.8435351761267045e-05,1.3753658782791447,8.992294462995214e-05,0.4883259724120836,10,train
-9781.386948529413,,0.5098220945339506,0.8777662459467204,0.761169548314778,-3.9220695940229717,,,,,,,,,11,valid
-10273.179034258868,,0.0,0.0,0.755012727887081,-2.412214014087037,2.380312091595418,7.484966341990559e-05,1.006301826721913,0.605421212073919,3.8272076510890785e-05,1.3740102608461637,3.657758692757592e-05,0.48834430134376966,11,train
-10214.865004595587,,0.5118448457346609,0.8769899430404822,0.7736169655174858,-2.6758588459650796,,,,,,,,,12,valid
-10397.758876491238,,0.0,0.0,0.7662472494371741,-3.9136656464175625,2.3731503599398844,4.591160426088561e-05,1.009898537719572,0.6071590378477767,2.970628494430067e-05,1.363251819803908,1.6205319349066893e-05,0.49178279835630107,12,train
-10333.38419117647,,0.5118990382708486,0.8788869045582645,0.7859542907832486,-4.671168093362621,,,,,,,,,13,valid
