recon_loss,KL,disnt_basal,disnt_after,r2_mean,r2_var,adv_loss,penalty_adv,adv_perts,acc_perts,penalty_perts,adv_cell_type,penalty_cell_type,acc_cell_type,epoch,mode
-8989.73773619186,0.0,0.6984353690995043,0.9930769070576209,0.7281260079628842,-3136.7895639479157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,valid
1958.5625151044371,0.0,0.0,0.0,0.35997476919213883,-9881.197205456014,6.046076512750173,0.3165463079576907,5.0255673000578245,0.007802122811897189,0.2491073017790689,1.020509222683879,0.06743900356409342,0.7785852730618736,0,train
-23912.39366824128,0.0,0.7030237584437228,0.9915566120399514,0.8771762081388954,-1879.938120396124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,valid
-19877.637288881866,0.0,0.0,0.0,0.8551835895676978,-2331.1342963526276,5.489721598652746,0.017581792791252552,4.955394811023867,0.011028863503086257,1.1038186648479694e-05,0.534326788662486,0.01757075465891672,0.8737896284616062,1,train
-31440.139080668603,0.0,0.7028891954151569,0.9920585208865718,0.9068236352791502,-1545.0927446039248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,valid
-27907.676210260117,0.0,0.0,0.0,0.8968728563553707,-1577.0087777146978,5.351282274102889,0.008197068171980588,4.914039137735532,0.013710865314856085,7.552886686228348e-06,0.43724314722022567,0.008189515226885028,0.8836753985096264,2,train
-35264.417151162794,0.0,0.7027271773773186,0.9891058730914633,0.9218718657109244,-1273.2672269154696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,valid
-32021.692140083094,0.0,0.0,0.0,0.916236513794751,-993.3041201610617,5.289474432179005,0.005144297048125578,4.8874297693285635,0.016246875018591997,4.233730177198279e-06,0.40204468042175207,0.005140063296193662,0.886917876714916,3,train
-36794.80477834302,0.0,0.7013863579449637,0.9890390253929561,0.9296839649783136,-951.4765048597837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,valid
-34765.6699783237,0.0,0.0,0.0,0.9276133123165299,-804.750874171691,5.244083363196753,0.0031132420120031936,4.859731453691603,0.01836650980087374,2.9637136420838624e-06,0.3843519251815156,0.003110278320863195,0.8878510921676724,4,train
