recon_loss,KL,disnt_basal,disnt_after,r2_mean,r2_var,adv_loss,penalty_adv,adv_perts,acc_perts,penalty_perts,adv_cell_type,penalty_cell_type,acc_cell_type,epoch,mode
-9073.073446584302,0.0,0.7040368503630267,0.9935162293873792,0.7336357343595097,-3888.665256869113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,valid
2015.6611036179384,0.0,0.0,0.0,0.3606124990977821,-14760.834735795996,6.046782008485298,0.3134444594545209,5.025162208976084,0.008420414968953613,0.24101460977551892,1.0216198219040227,0.07242984455888686,0.7435798314265433,0,train
-24075.551507994187,0.0,0.6956772726528208,0.9924651409518895,0.8866265671771263,-2589.3604151375694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,valid
-19421.602928558525,0.0,0.0,0.0,0.860382380404285,-3648.6221259177255,5.483557326256196,0.017396663696221684,4.961393827647832,0.010011249512563207,4.887951340408662e-06,0.522163503087325,0.01739177574282107,0.8735127276767886,1,train
-31237.6609284157,0.0,0.6966407099160079,0.9923452954658056,0.9210286283433106,-2049.284970762243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,valid
-27714.648979407513,0.0,0.0,0.0,0.909224574032713,-2159.450643536796,5.363219602948669,0.01100338395765942,4.919110956908651,0.012121040413070019,4.441609810427231e-06,0.4441086648172037,0.01099894233857808,0.8820416152132728,2,train
-36259.154160610466,0.0,0.6974817891021289,0.9922816386633189,0.9346333094145524,-1701.5101655729645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,valid
-32477.50378206286,0.0,0.0,0.0,0.9273020742725985,-1370.9108852099112,5.303407594647711,0.0059194157304971115,4.890676636227293,0.016963289455763694,2.9949493409731076e-06,0.41273096289937894,0.005916420785386277,0.8845401785277218,3,train
-37607.40761264535,0.0,0.6967393896350832,0.9921903207497142,0.9376114594954099,-1360.124247054953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,valid
-35351.552587608385,0.0,0.0,0.0,0.9364715226167613,-1235.167491467476,5.255297106814522,0.0038394432231459927,4.859446613774823,0.018524644438801818,2.3143315625811344e-06,0.395850489422076,0.0038371288926219165,0.8854109985979995,4,train
-39820.64907340116,0.0,0.6992555257877321,0.9922234543200261,0.945654747483344,-1116.8655182071554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,valid
-37529.19109013728,0.0,0.0,0.0,0.9428119182002003,-1061.5791942214337,5.212196741490006,0.0025496189097833372,4.826749738241206,0.019927986418408466,2.189753556946095e-06,0.3854470089336351,0.0025474291477028442,0.8860584397536482,5,train
-41134.43350290698,0.0,0.6990992411206457,0.9921818197235847,0.9521470400366074,-895.507758687329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,valid
-39280.61136199422,0.0,0.0,0.0,0.948507519999544,-780.8537521296007,5.177031561129355,0.001792289127352769,4.800808606120203,0.020576545446465127,1.7762452009027701e-06,0.3762229560427583,0.0017905128836307837,0.8871184673612518,6,train
-42325.432412790695,0.0,0.6982010065629711,0.9921026536834727,0.9575778676314909,-759.342922996867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,valid
-40377.139247651736,0.0,0.0,0.0,0.9524765684810765,-819.8483500728325,5.152258150839392,0.0012843586463967096,4.783379714613016,0.022491870458760013,1.3189501180971527e-06,0.36887843536503745,0.0012830396931942391,0.8878106722941977,7,train
-42345.13635537791,0.0,0.7018791764525705,0.9920783210545295,0.9581174045619987,-669.0021054281934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,valid
-41155.40252438584,0.0,0.0,0.0,0.9557586059115597,-600.859107834565,5.12872176363289,0.0008643727653416927,4.764821545926132,0.02471393725237233,1.0272863367232356e-06,0.3639002189126318,0.0008633454775680666,0.8882129678147377,8,train
-43159.76180959302,0.0,0.7021330228239381,0.9921038903372459,0.9603413696542897,-573.6757233543981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,valid
-41692.407378973985,0.0,0.0,0.0,0.9585571338545689,-464.86827878972565,5.107175504541122,0.0005509864928646256,4.747224322633247,0.026570730433514007,1.2694083930791352e-06,0.35995117570623497,0.0005497170850108175,0.8881719439704984,9,train
-44280.86918604651,0.0,0.7018524190822348,0.9920940013337822,0.9637926170010829,-471.20259895639606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,valid
-42634.39304100433,0.0,0.0,0.0,0.961030309232275,-390.4471778367148,5.084232572875271,0.0003378770994933565,4.729839109961008,0.028945451677706888,1.3035644863758417e-06,0.35439345826303337,0.00033657353563720116,0.8892073710529791,10,train
-43430.658702761626,0.0,0.7030096303100672,0.9920823492557247,0.9654453614836567,-399.89925740697555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,valid
-43236.819928648845,0.0,0.0,0.0,0.9631135031457062,-373.6583271946948,5.067277238548146,0.0002108337682843937,4.715516170325307,0.03022503780168777,1.4147136648321264e-06,0.351761078042102,0.00020941905411587947,0.8891903434185623,11,train
-44839.35210755814,0.0,0.7026469923090044,0.9920629087406714,0.9677947884942374,-346.3752713119086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,valid
