recon_loss,KL,disnt_basal,disnt_after,r2_mean,r2_var,adv_loss,penalty_adv,adv_perts,acc_perts,penalty_perts,adv_covariate_patient,penalty_covariate_patient,acc_covariate_patient,epoch,mode
-9685.952405774915,,0.0,0.0,0.7804906885043333,-6.9247952590489215,3.163328370532474,0.00033599752172523614,1.815523009042482,0.2521558431153362,0.00030534320667728175,1.3478053502134375,3.06543149180266e-05,0.5748917863175675,9,train
-9393.382123161764,,0.37978817786835106,1.1689528587864084,0.7974119529615252,-6.649151002255031,,,,,,,,,10,valid
-9885.299831081082,,0.0,0.0,0.7890031528917144,-5.617882948211698,3.139856541478956,0.000285404166937283,1.816468521549895,0.2473680238063271,0.00026950759415833125,1.3233880223454655,1.5896573748770087e-05,0.5837409675524041,10,train
-9796.8876953125,,0.3777589800508213,1.1692808333217095,0.803637412040233,-3.8591040599277333,,,,,,,,,11,valid
-9990.411763784048,,0.0,0.0,0.7981518417064026,-4.690677630264127,3.1293514515902543,0.00024852666327354443,1.8145844678621035,0.24604809606397474,0.00024000751401050664,1.3147669797008101,8.51914985235323e-06,0.585412561087995,11,train
-9772.767290900736,,0.3769607034526555,1.1665515664514652,0.8111819471968541,-5.655575562968709,,,,,,,,,12,valid
-10177.718109955658,,0.0,0.0,0.8051855977941048,-7.828743987956131,3.1315682047122233,0.00022657962331229972,1.815083753418278,0.24737303250947515,0.00021854730985811628,1.3164844367955182,8.032313458823744e-06,0.5832299584069768,12,train
-9689.568416819853,,0.37944271829840304,1.1707324256009057,0.8220568837862895,-5.882310245442521,,,,,,,,,13,valid
-10375.54252335832,,0.0,0.0,0.8125357617726362,-9.54864186452158,3.112778910108515,0.00019180035985987253,1.813652697447184,0.25022702976255806,0.00018744335057836368,1.299126213466799,4.357009351113039e-06,0.5889170419525456,13,train
-10364.28239889706,,0.37813064710174943,1.175105398457076,0.8277522571731526,-16.05962432455409,,,,,,,,,14,valid
-10485.696744351773,,0.0,0.0,0.8178904322290658,-9.040158256515163,3.107403233244612,0.00017409203977951287,1.8157999072525952,0.2449838852358831,0.00016900110509892813,1.2916033163263991,5.090935436950234e-06,0.5889668966064582,14,train
-10269.79354319853,,0.3770049201178041,1.170066622375263,0.8290646604860008,-7.52731476241989,,,,,,,,,15,valid
-10673.14254843222,,0.0,0.0,0.8254119594361937,-5.845349058683924,3.099374690571347,0.00015060240830465848,1.8149440820152696,0.2469831373844598,0.0001467459136323186,1.2844306005013955,3.856494870711797e-06,0.5927316475961659,15,train
-10425.478285845587,,0.3789818420623192,1.175620033658808,0.8344835134441648,-8.292227407928014,,,,,,,,,16,valid
-10737.004071622281,,0.0,0.0,0.8301613135448915,-9.365796123767261,3.094666028344953,0.00014563112051050388,1.81279560198655,0.2478600360855863,0.00014127677942659439,1.2818704263584033,4.354341411049156e-06,0.5929193353733501,16,train
-10615.969956341913,,0.3797838410852816,1.1702496844516355,0.838646743884012,-5.711009983390241,,,,,,,,,17,valid
